,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
4,2021-08-06,sz.000858,3408.7077000000,3452.6421548000,3351.8959050000,3423.8575120000,3441.5827920400,19152922,4306125513.0400,1,0.493400,1,-0.515000,40.661813,9.231266,14.285567,86.220872,0
5,2021-08-09,sz.000858,3393.5578880000,3585.6575041600,3363.2582640000,3484.6082581200,3423.8575120000,26492924,6099681510.5700,1,0.682600,1,1.774300,41.383291,9.395060,14.539041,87.750720,0
6,2021-08-10,sz.000858,3503.5455231200,3787.4530000000,3444.7642525600,3770.7882068000,3484.6082581200,46083746,11083250874.9500,1,1.187300,1,8.212700,44.781970,10.166647,15.733087,94.957411,0
7,2021-08-11,sz.000858,3726.3992576400,3804.4207894400,3665.8000096400,3729.8837144000,3770.7882068000,25307547,6234986634.4200,1,0.652000,1,-1.084800,44.296188,10.056362,15.562418,93.927339,0
8,2021-08-12,sz.000858,3711.7039400000,3766.2432632000,3592.7779158000,3604.4432710400,3729.8837144000,23714946,5718032984.2700,1,0.611000,1,-3.363100,42.806454,9.718154,15.039036,90.768450,0
9,2021-08-13,sz.000858,3590.5054440000,3681.4043160000,3575.3556320000,3648.0747296000,3604.4432710400,16003140,3832138024.4000,1,0.412300,1,1.210500,43.324622,9.835792,15.221082,91.867194,0
10,2021-08-16,sz.000858,3635.9548800000,3702.1595584400,3611.7151808000,3646.5597484000,3648.0747296000,13317313,3210893055.9000,1,0.343100,1,-0.041500,43.306630,9.831707,15.214761,91.829043,0
11,2021-08-17,sz.000858,3627.0164909200,3666.2545040000,3481.1238013600,3483.6992694000,3646.5597484000,21873039,5137552314.9700,1,0.563500,1,-4.466100,41.372495,9.392609,14.535248,87.727829,0
12,2021-08-18,sz.000858,3454.1571360000,3522.3312900000,3392.0429068000,3469.3069480000,3483.6992694000,21264488,4858678332.5300,1,0.547900,1,-0.413100,41.201572,9.353805,14.475198,87.365396,0
13,2021-08-19,sz.000858,3467.7919668000,3504.0000174800,3363.2582640000,3373.1056418000,3469.3069480000,28968942,6520859197.6500,1,0.746300,1,-2.772900,40.059083,9.094431,14.073812,84.942819,0
14,2021-08-20,sz.000858,3204.4882342400,3282.6612641600,3111.6198866800,3126.6182005600,3373.1056418000,53400435,11218172732.1200,1,1.375800,1,-7.307400,37.131792,8.429862,13.045377,78.735679,0
15,2021-08-23,sz.000858,3126.7696986800,3208.2756872400,3104.1964788000,3121.4672644800,3126.6182005600,41836373,8684039375.1400,1,1.077900,1,-0.164700,37.070619,8.415974,13.023886,78.605966,0
16,2021-08-24,sz.000858,3151.1608960000,3221.6075218000,3090.5616480000,3181.4605200000,3121.4672644800,41190375,8606900863.0900,1,1.061200,1,1.922000,37.783101,8.577725,13.274199,80.116739,0
17,2021-08-25,sz.000858,3194.7923545600,3316.7483411600,3191.4593959200,3295.0841100000,3181.4605200000,38179885,8242448408.2800,1,0.983700,1,3.571400,39.132497,8.884073,13.748278,82.978051,0
18,2021-08-26,sz.000858,3293.1146344400,3293.1146344400,3120.8612720000,3138.5865520400,3295.0841100000,33228274,6953022887.8700,1,0.856100,1,-4.749400,37.273929,8.462130,13.095314,79.037071,0
19,2021-08-27,sz.000858,3138.4350539200,3181.4605200000,3098.1365540000,3116.0133321600,3138.5865520400,27190967,5618956602.3700,1,0.700500,1,-0.719200,37.005848,8.401269,13.001130,78.468623,0
20,2021-08-30,sz.000858,3158.7358020000,3181.3090218800,3021.7815015200,3136.0110840000,3116.0133321600,34732935,7094644686.3200,1,0.894800,1,0.641800,36.031410,9.038999,12.692391,41.630712,0
21,2021-08-31,sz.000858,3128.4361780000,3151.1608960000,3020.8725128000,3055.5655822800,3136.0110840000,31855168,6427633946.7500,1,0.820700,1,-2.565200,35.107126,8.807129,12.366804,40.562794,0
0,2021-08-02,sz.000860,64.7402896000,66.7517592000,62.7910304000,66.3162864000,64.7402896000,22655721,713391412.7300,1,3.054300,1,2.434300,53.884688,2.923307,1.533149,45.202645,0
1,2021-08-03,sz.000860,65.2587096000,67.2287056000,64.3255536000,66.0052344000,66.3162864000,19146258,608487314.1800,1,2.581200,1,-0.469000,53.631946,2.909596,1.525958,44.990625,0
2,2021-08-04,sz.000860,66.0052344000,69.6134376000,65.5904984000,68.2862824000,66.0052344000,25700377,842052713.9800,1,3.464800,1,3.455900,55.485390,3.010147,1.578693,46.545438,0
3,2021-08-05,sz.000860,66.3577600000,68.0789144000,65.2794464000,65.5697616000,68.2862824000,15650542,501335629.1900,1,2.109900,1,-3.978100,53.278106,2.890399,1.515890,44.693798,0
4,2021-08-06,sz.000860,65.5697616000,65.5697616000,63.8486072000,64.3255536000,65.5697616000,11784955,366198435.3000,1,1.588800,1,-1.897500,52.267137,2.835553,1.487126,43.845718,0
5,2021-08-09,sz.000860,64.0352384000,68.7839656000,63.8693440000,68.2033352000,64.3255536000,24252795,783437371.0700,1,3.269600,1,6.028400,55.417992,3.006491,1.576775,46.488899,0
6,2021-08-10,sz.000860,68.2240720000,70.9198560000,67.3946000000,70.8783824000,68.2033352000,26314440,881801945.0200,1,3.547500,1,3.922200,57.591577,3.124410,1.638619,48.312271,0
7,2021-08-11,sz.000860,69.8830160000,70.7124880000,68.5765976000,68.8047024000,70.8783824000,16908411,565381815.2100,1,2.279500,1,-2.925700,55.906628,3.033000,1.590678,46.898805,0
8,2021-08-12,sz.000860,68.6802816000,70.0281736000,67.1872320000,67.3738632000,68.8047024000,14205324,466589472.6900,1,1.915100,1,-2.079600,54.744013,2.969926,1.557599,45.923513,0
9,2021-08-13,sz.000860,67.6434416000,68.3899664000,66.0881816000,66.8139696000,67.3738632000,11801865,382099104.2900,1,1.591000,1,-0.831000,54.289076,2.945246,1.544655,45.541877,0
10,2021-08-16,sz.000860,66.5858648000,68.1203880000,66.3577600000,66.6895488000,66.8139696000,9848207,318529161.3000,1,1.327700,1,-0.186200,54.187979,2.939761,1.541779,45.457069,0
11,2021-08-17,sz.000860,66.5651280000,67.1457584000,64.5536584000,64.9269208000,66.6895488000,13676715,434013949.1500,1,1.843800,1,-2.643000,52.755772,2.862062,1.501029,44.255623,0
12,2021-08-18,sz.000860,64.8439736000,70.2562784000,64.0767120000,69.7585952000,64.9269208000,29164793,958308437.1000,1,3.931800,1,7.441700,56.681705,3.075048,1.612731,47.548999,0
13,2021-08-19,sz.000860,69.0535440000,69.8415424000,66.1711288000,67.4775472000,69.7585952000,23211557,755604898.9600,1,3.129200,1,-3.269900,54.828260,2.974497,1.559996,45.994186,0
14,2021-08-20,sz.000860,66.3992336000,66.6480752000,62.4799784000,64.0559752000,67.4775472000,32275356,995703637.8300,1,4.351100,1,-5.070700,52.048093,2.823670,1.480894,43.661967,0
15,2021-08-23,sz.000860,64.6573424000,70.1940680000,63.8071336000,67.6434416000,64.0559752000,22749681,741401464.4300,1,3.067000,1,5.600500,54.963056,2.981810,1.563831,46.107264,0
16,2021-08-24,sz.000860,67.6641784000,72.3299584000,67.5604944000,69.7793320000,67.6434416000,25154388,853945231.9800,1,3.391100,1,3.157600,56.698554,3.075963,1.613210,47.563134,0
17,2021-08-25,sz.000860,68.8876496000,71.8115384000,68.8876496000,70.2977520000,69.7793320000,19070715,650331405.2000,1,2.571000,1,0.742900,57.119792,3.098815,1.625196,47.916500,0
18,2021-08-26,sz.000860,68.6388080000,69.9452264000,65.7356560000,66.6688120000,70.2977520000,23553321,766705791.1300,1,3.175300,1,-5.162200,68.681524,2.928627,1.570750,-80.515941,0
19,2021-08-27,sz.000860,66.5651280000,67.0835480000,64.3877640000,65.1135520000,66.6688120000,15035651,474252562.0600,1,2.027000,1,-2.332800,67.079311,2.860307,1.534107,-78.637653,0
20,2021-08-30,sz.000860,65.1342888000,66.5443912000,63.9522912000,64.8647104000,65.1135520000,14448372,454467814.2600,1,1.947800,1,-0.382200,66.822957,2.849376,1.528244,-78.337127,0
21,2021-08-31,sz.000860,64.9269208000,68.3692296000,64.6988160000,67.7471256000,64.8647104000,20459703,656061786.7900,1,2.758200,1,4.443700,69.792391,2.975995,1.596156,-81.818220,0
0,2021-08-02,sz.000876,157.1872725000,168.9239221800,151.3189476600,165.1514276400,159.4228248200,79309474,924339451.2900,1,1.833800,1,3.593300,15.416770,1.433931,0.449398,49.375997,0
1,2021-08-03,sz.000876,165.0117056200,169.3430882400,162.9158753200,164.8719836000,165.1514276400,48916562,580840082.3600,1,1.131000,1,-0.169200,15.390684,1.431504,0.448637,49.292451,0
2,2021-08-04,sz.000876,164.1733735000,164.8719836000,161.5186551200,163.7542074400,164.8719836000,35737403,416531929.5700,1,0.826300,1,-0.678000,15.286341,1.421799,0.445596,48.958265,0
3,2021-08-05,sz.000876,162.3569872400,166.5486478400,161.7980991600,162.3569872400,163.7542074400,34751723,406786786.4700,1,0.803500,1,-0.853200,15.155911,1.409668,0.441794,48.540532,0
4,2021-08-06,sz.000876,162.0775432000,165.5705937000,158.5844927000,163.8939294600,162.3569872400,37033733,431422967.9000,1,0.856300,1,0.946600,15.299384,1.423012,0.445976,49.000038,0
5,2021-08-09,sz.000876,165.1514276400,177.0277993400,164.4528175400,174.5128029800,163.8939294600,103758080,1282637237.5500,1,2.399000,1,6.479100,16.290648,1.515211,0.474871,52.174806,0
6,2021-08-10,sz.000876,172.8361387400,173.9539149000,168.5047561200,172.8361387400,174.5128029800,68990184,844627802.4400,1,1.595200,1,-0.960800,16.134133,1.500653,0.470309,51.673527,0
7,2021-08-11,sz.000876,171.7183625800,175.2114130800,170.6005864200,171.9978066200,172.8361387400,44951723,555472797.6300,1,1.039400,1,-0.485000,16.055875,1.493374,0.468028,51.422887,0
8,2021-08-12,sz.000876,173.9539149000,174.6525250000,169.3430882400,170.0416983400,171.9978066200,39720891,486218391.0000,1,0.918400,1,-1.137300,15.873274,1.476391,0.462705,50.838061,0
9,2021-08-13,sz.000876,168.9239221800,171.0197524800,167.5267019800,170.1814203600,170.0416983400,30087303,363996180.7800,1,0.695700,1,0.082200,15.886316,1.477604,0.463085,50.879835,0
10,2021-08-16,sz.000876,170.1814203600,170.7403084400,168.0855900600,168.7842001600,170.1814203600,25186772,304821993.9000,1,0.582400,1,-0.821000,15.755887,1.465472,0.459283,50.462102,0
11,2021-08-17,sz.000876,168.3650341000,172.5566947000,166.5486478400,166.9678139000,168.7842001600,42938226,519218569.7900,1,0.992800,1,-1.076200,15.586329,1.449701,0.454340,49.919050,0
12,2021-08-18,sz.000876,165.4308716800,166.6883698600,162.4967092600,166.1294817800,166.9678139000,32948079,388190849.5500,1,0.761800,1,-0.502100,15.508071,1.442423,0.452059,49.668410,0
13,2021-08-19,sz.000876,164.5925395600,166.9678139000,162.7761533000,163.7542074400,166.1294817800,23053260,270899911.4000,1,0.533000,1,-1.429800,15.286341,1.421799,0.445596,48.958265,0
14,2021-08-20,sz.000876,163.4747634000,163.8939294600,159.8419908800,161.9378211800,163.7542074400,27460548,315975004.3200,1,0.634900,1,-1.109200,15.116782,1.406028,0.440653,48.415212,0
15,2021-08-23,sz.000876,160.6803230000,164.0336514800,160.6803230000,163.3350413800,161.9378211800,22235827,259352271.4200,1,0.514100,1,0.862800,15.247212,1.418160,0.444455,48.832945,0
16,2021-08-24,sz.000876,163.0555973400,166.2692038000,162.4967092600,163.0555973400,163.3350413800,24837599,291636753.8700,1,0.574300,1,-0.171100,15.221126,1.415734,0.443695,48.749398,0
17,2021-08-25,sz.000876,162.6364312800,164.5925395600,161.0994890600,162.2172652200,163.0555973400,26594513,308962996.1900,1,0.614900,1,-0.514100,15.142868,1.408455,0.441414,48.498759,0
18,2021-08-26,sz.000876,162.0775432000,162.0775432000,156.2092183600,156.4886624000,162.2172652200,33297942,377631894.6800,1,0.769900,1,-3.531400,14.608107,1.358716,0.425825,46.786055,0
19,2021-08-27,sz.000876,155.0914422000,157.3269945200,154.8119981600,155.2311642200,156.4886624000,21881102,243822625.0700,1,0.505900,1,-0.803600,14.490721,1.347798,0.422404,46.410095,0
20,2021-08-30,sz.000876,155.2311642200,160.6803230000,150.8997816000,151.3189476600,155.2311642200,33617721,368067464.0000,1,0.777300,1,-2.520300,14.125518,1.313830,0.411758,45.240444,0
21,2021-08-31,sz.000876,151.0395036200,157.4667165400,150.7600595800,152.8558898800,151.3189476600,40246405,442406862.5600,1,0.930500,1,1.015700,-30.149745,1.473716,0.389166,36.966952,0
0,2021-08-02,sz.000895,470.1182901600,489.3404165100,459.8664894400,483.4822446700,470.1182901600,40361142,1053809629.5800,1,2.710900,1,2.842700,14.682709,3.630408,1.225557,19.921726,0
1,2021-08-03,sz.000895,481.4684981000,497.0292670500,478.1732764400,497.0292670500,483.4822446700,30457208,815168016.9300,1,2.045700,1,2.802000,15.094114,3.732131,1.259897,20.479926,0
2,2021-08-04,sz.000895,497.0292670500,497.9446064000,482.7499731900,487.3266699400,497.0292670500,25458406,677734486.2900,1,1.710000,1,-1.952100,14.799459,3.659275,1.235302,20.080134,0
3,2021-08-05,sz.000895,485.3129233700,495.3816562200,481.1023623600,486.0451948500,487.3266699400,18222890,486034105.4500,1,1.224000,1,-0.263000,14.760542,3.649653,1.232054,20.027331,0
4,2021-08-06,sz.000895,483.6653125400,486.0451948500,476.3425977400,479.2716836600,486.0451948500,12335863,323090759.8500,1,0.828600,1,-1.393600,14.554839,3.598791,1.214884,19.748231,0
5,2021-08-09,sz.000895,473.7796475600,523.0249045900,467.9214757200,512.0408323900,479.2716836600,42877965,1179396880.1800,1,2.880000,1,6.837300,15.549995,3.844851,1.297949,21.098473,0
6,2021-08-10,sz.000895,511.8577645200,520.4619544100,501.6059638000,517.7159363600,512.0408323900,28581258,798378988.4800,1,1.919700,1,1.108300,15.722340,3.887464,1.312334,21.332314,0
7,2021-08-11,sz.000895,516.2513934000,533.6428410500,511.8577645200,514.0545789600,517.7159363600,29082904,828045923.7100,1,1.953400,1,-0.707200,15.611149,3.859972,1.303053,21.181449,0
8,2021-08-12,sz.000895,513.1392396100,518.8143435800,497.0292670500,498.6768778800,514.0545789600,24080799,662257360.1500,1,1.617400,1,-2.991500,15.144149,3.744503,1.264073,20.547815,0
9,2021-08-13,sz.000895,488.6081450300,503.0705067600,482.3838374500,494.2832490000,498.6768778800,23107285,621722276.4600,1,1.552000,1,-0.881100,16.264109,4.567732,1.290792,134.906212,0
10,2021-08-16,sz.000895,495.1985883500,512.9561717400,490.4388237300,511.1254930400,494.2832490000,23670031,652319746.6700,1,1.589800,1,3.407400,16.818294,4.723373,1.334774,139.503016,0
11,2021-08-17,sz.000895,511.1254930400,519.3635471900,505.0842533300,509.4778822100,511.1254930400,21751245,607324559.6400,1,1.461000,1,-0.322300,16.764080,4.708147,1.330471,139.053329,0
12,2021-08-18,sz.000895,503.6197103700,503.8027782400,472.1320367300,481.2854302300,509.4778822100,61519136,1611666175.9400,1,4.132100,1,-5.533600,15.836423,4.447617,1.256849,131.358678,0
13,2021-08-19,sz.000895,468.6537472000,471.2166973800,452.1776389000,457.3035392600,481.2854302300,52630383,1322334053.2500,1,3.535000,1,-4.982900,15.047313,4.225998,1.194221,124.813228,0
14,2021-08-20,sz.000895,453.0929782500,463.7109147100,434.4200555100,461.5141002700,457.3035392600,45413039,1098923946.5800,1,3.050300,1,0.920700,15.185859,4.264908,1.205217,125.962429,0
15,2021-08-23,sz.000895,456.2051320400,462.0633038800,451.8115031600,459.5003537000,461.5141002700,21707126,542488899.8500,1,1.458000,1,-0.436300,15.119598,4.246299,1.199958,125.412812,0
16,2021-08-24,sz.000895,459.5003537000,468.1045435900,454.9236569500,463.5278468400,459.5003537000,16384667,413731334.8200,1,1.100500,1,0.876500,15.252120,4.283517,1.210476,126.512047,0
17,2021-08-25,sz.000895,463.5278468400,468.6537472000,458.9511500900,459.8664894400,463.5278468400,15379076,388366769.6800,1,1.033000,1,-0.789900,15.131645,4.249682,1.200914,125.512742,0
18,2021-08-26,sz.000895,459.1342179600,459.8664894400,450.3469602000,450.7130959400,459.8664894400,15886514,393927520.5000,1,1.067100,1,-1.990400,14.830458,4.165095,1.177011,123.014479,0
19,2021-08-27,sz.000895,447.9670778900,456.7543356500,447.0517385400,449.6146887200,450.7130959400,10646548,262955965.9100,1,0.715100,1,-0.243700,14.794316,4.154944,1.174142,122.714687,0
20,2021-08-30,sz.000895,449.6146887200,449.9808244600,436.4338020800,438.4475486500,449.6146887200,22173483,533513497.7800,1,1.489300,1,-2.483700,14.426867,4.051747,1.144980,119.666806,0
21,2021-08-31,sz.000895,438.4475486500,444.8549241000,432.0401732000,441.1935667000,438.4475486500,15114378,362035542.5000,1,1.015200,1,0.626300,14.517223,4.077123,1.152151,120.416285,0
0,2021-08-02,sz.000938,124.8602138000,134.0135001500,124.8602138000,132.7461220400,123.7336554800,82308399,2307989835.9500,1,2.877800,1,7.283800,41.212920,2.847109,1.280390,-92.462558,0
1,2021-08-03,sz.000938,133.6849206400,135.9849772100,130.0236061000,132.1359029500,132.7461220400,56996258,1611239231.4700,1,1.992800,1,-0.459700,41.023469,2.834021,1.274504,-92.037518,0
2,2021-08-04,sz.000938,130.9624047000,133.5441008500,130.9154647700,132.2767227400,132.1359029500,42192393,1187290354.4800,1,1.475200,1,0.106600,41.067188,2.837042,1.275862,-92.135604,0
3,2021-08-05,sz.000938,132.8869418300,132.8869418300,126.7378110000,127.3010901600,132.2767227400,44580653,1220572197.5300,1,1.558700,1,-3.761500,39.522433,2.730325,1.227870,-88.669893,0
4,2021-08-06,sz.000938,128.3807085500,140.0218111900,128.3807085500,140.0218111900,127.3010901600,103141215,2989953931.6400,1,3.606200,1,9.992600,43.471761,3.003157,1.350567,-97.530343,0
5,2021-08-09,sz.000938,142.6504472700,146.2178819500,138.8483129400,142.2279879000,140.0218111900,90335832,2733810220.0000,1,3.158500,1,1.575600,44.156700,3.050474,1.371846,-99.067027,0
6,2021-08-10,sz.000938,140.3034507700,142.2279879000,138.8483129400,140.8197900000,142.2279879000,44930652,1345271326.4100,1,1.571000,1,-0.990100,43.719505,3.020271,1.358263,-98.086165,0
7,2021-08-11,sz.000938,140.8197900000,140.8197900000,134.3890195900,135.5625178400,140.8197900000,56145615,1632552396.8100,1,1.963100,1,-3.733300,42.087310,2.907515,1.307555,-94.424281,0
8,2021-08-12,sz.000938,134.9522987500,137.4870549700,132.4644824600,133.3094012000,135.5625178400,41471672,1184382724.2100,1,1.450000,1,-1.662000,41.387798,2.859190,1.285823,-92.854903,0
9,2021-08-13,sz.000938,132.8400019000,133.4971609200,119.9784610800,119.9784610800,133.3094012000,127292850,3344322600.2700,1,4.450700,1,-10.000000,37.249018,2.573271,1.157240,-83.569413,0
10,2021-08-16,sz.000938,119.6498815700,123.8275353400,115.4722278000,121.8091183500,119.9784610800,56804734,1466270542.3500,1,1.986100,1,1.525800,37.817372,2.612535,1.174898,-84.844533,0
11,2021-08-17,sz.000938,122.1376978600,122.7479169500,118.5233232500,118.8988426900,121.8091183500,33694528,864691790.0900,1,1.178100,1,-2.389200,36.913835,2.550116,1.146827,-82.817419,0
12,2021-08-18,sz.000938,120.1192808700,120.6356201000,114.0170899700,116.7865458400,118.8988426900,43068115,1074201238.0300,1,1.505800,1,-1.776500,36.258043,2.504812,1.126453,-81.346126,0
13,2021-08-19,sz.000938,117.6784045100,119.0866024100,115.9416271000,117.4437048600,116.7865458400,28664774,719698646.7600,1,1.002200,1,0.562700,36.462067,2.518906,1.132792,-81.803862,0
14,2021-08-20,sz.000938,117.4437048600,122.3723975100,115.5661076600,120.2131607300,117.4437048600,31611188,808133989.7200,1,1.105300,1,2.358100,37.321884,2.578305,1.159504,-83.732889,0
15,2021-08-23,sz.000938,120.3070405900,123.0764964600,118.5702631800,121.8560582800,120.2131607300,30110438,777376840.2500,1,1.052800,1,1.366700,37.831945,2.613542,1.175351,-84.877228,0
16,2021-08-24,sz.000938,120.7764398900,121.8091183500,117.5375847200,120.6825600300,121.8560582800,36137127,921941909.6300,1,1.263500,1,-0.963000,37.467616,2.588373,1.164032,-84.059843,0
17,2021-08-25,sz.000938,120.6825600300,121.7621784200,116.9743055600,117.9131041600,120.6825600300,29065794,733176198.2100,1,1.016300,1,-2.294800,36.607799,2.528974,1.137319,-82.130815,0
18,2021-08-26,sz.000938,116.8804257000,117.7253444400,112.4680722800,112.7497118600,117.9131041600,44440206,1082666981.4000,1,1.553800,1,-4.379000,35.004750,2.418231,1.087516,-78.534323,0
19,2021-08-27,sz.000938,112.4211323500,114.3926094100,111.3415139600,113.5946306000,112.7497118600,26195542,629876867.8500,1,0.915900,1,0.749400,35.267067,2.436352,1.095666,-79.122840,0
20,2021-08-30,sz.000938,117.3498250000,119.1804822700,113.1252313000,114.1109698300,113.5946306000,49164369,1214692888.1700,1,1.719000,1,0.454500,35.403490,2.416602,1.072081,-27.361116,0
21,2021-08-31,sz.000938,115.3314080100,115.3314080100,108.9006376000,111.4823337500,114.1109698300,37657883,891135418.4900,1,1.316700,1,-2.303600,34.587942,2.360933,1.047385,-26.730831,0
0,2021-08-02,sz.000963,307.9760035800,327.4122401800,304.1771027900,324.3201116300,313.5418349700,36385693,1314282478.0400,1,2.079500,1,3.437600,26.423888,4.207531,1.890301,119.956261,0
1,2021-08-03,sz.000963,326.8821610000,338.3672099000,322.4648345000,332.3596458600,324.3201116300,43059851,1623865376.3200,1,2.460900,1,2.478900,27.078907,4.311831,1.937160,122.929843,0
2,2021-08-04,sz.000963,330.4160222000,330.7694083200,321.5813692000,330.5927152600,332.3596458600,28123544,1040594472.0000,1,1.607300,1,-0.531600,26.934947,4.288908,1.926861,122.276309,0
3,2021-08-05,sz.000963,327.9423193600,334.3916160500,319.8144386000,321.1396365500,330.5927152600,23219632,855769601.7000,1,1.327000,1,-2.859400,26.164760,4.166270,1.871764,118.779899,0
4,2021-08-06,sz.000963,318.0475080000,320.3445177800,312.3049835500,318.4008941200,321.1396365500,20591913,738399193.8800,1,1.176800,1,-0.852800,25.941622,4.130739,1.855801,117.766921,0
5,2021-08-09,sz.000963,315.1320725100,330.3276756700,312.9234092600,328.6490916000,318.4008941200,25376212,938088270.2100,1,1.450300,1,3.218600,26.776591,4.263693,1.915533,121.557421,0
6,2021-08-10,sz.000963,324.3201116300,334.5683091100,320.0794781900,332.0946062700,328.6490916000,40456694,1503063900.3500,1,2.312100,1,1.048400,27.532320,4.225232,1.923168,80.148018,0
7,2021-08-11,sz.000963,332.3596458600,332.3596458600,318.3125475900,319.0193198300,332.0946062700,31178126,1140950219.4700,1,1.781800,1,-3.937200,26.448313,4.058875,1.847448,76.992417,0
8,2021-08-12,sz.000963,318.2242010600,323.9667255100,316.1038843400,319.9027851300,319.0193198300,18251566,659652146.6000,1,1.043100,1,0.276900,26.521557,4.070115,1.852565,77.205633,0
9,2021-08-13,sz.000963,319.9911316600,321.6697157300,313.3651419100,314.5136468000,319.9027851300,17284794,618941560.5400,1,0.987800,1,-1.684600,26.074770,4.001550,1.821356,75.905013,0
10,2021-08-16,sz.000963,314.0719141500,341.0176058000,313.4534884400,335.5401209400,314.5136468000,50885394,1908164522.8300,1,2.908100,1,6.685400,27.817971,4.269069,1.943121,80.979562,0
11,2021-08-17,sz.000963,335.7168140000,349.3221796200,331.2994875000,337.6604376600,335.5401209400,57104793,2208278182.7000,1,3.263600,1,0.631900,27.993756,4.296046,1.955400,81.491281,0
12,2021-08-18,sz.000963,337.6604376600,339.6924078500,319.8144386000,327.7656263000,337.6604376600,36343263,1350245421.0600,1,2.077000,1,-2.930400,27.173426,4.170154,1.898098,79.103258,0
13,2021-08-19,sz.000963,325.2035769300,350.5590310400,325.1152304000,344.4631204700,327.7656263000,49916110,1932420557.8300,1,2.852700,1,5.094300,28.557733,4.382596,1.994794,83.133047,0
14,2021-08-20,sz.000963,342.7845364000,342.9612294600,324.6734977500,334.9216952300,344.4631204700,43363217,1631011151.0300,1,2.478200,1,-2.769900,27.766700,4.261201,1.939539,80.830310,0
15,2021-08-23,sz.000963,332.6246854500,334.0382299300,321.3163296100,327.8539728300,334.9216952300,26226931,970041428.3300,1,1.498900,1,-2.110300,27.180750,4.171278,1.898610,79.124580,0
16,2021-08-24,sz.000963,327.3238936500,333.8615368700,320.6979039000,322.6415275600,327.8539728300,30937652,1137612895.5200,1,1.768100,1,-1.589900,26.748612,4.104960,1.868425,77.866603,0
17,2021-08-25,sz.000963,313.6301815000,313.6301815000,304.9722215600,306.5624591000,322.6415275600,43367982,1515261066.2100,1,2.478500,1,-4.983600,25.415576,3.900387,1.775310,73.986066,0
18,2021-08-26,sz.000963,302.5868652500,302.6752117800,275.9062131900,276.0829062500,306.5624591000,77002831,2493448316.4600,1,4.400800,1,-9.942400,22.888667,3.512596,1.598803,66.630103,0
19,2021-08-27,sz.000963,272.9907777000,281.3836980500,269.6336095600,277.4964507300,276.0829062500,33887896,1061385496.8300,1,1.936700,1,0.512000,23.005857,3.530581,1.606989,66.971249,0
20,2021-08-30,sz.000963,278.2915695000,284.9175592500,267.4249463100,280.8536188700,277.4964507300,31965391,1004834640.3800,1,1.826800,1,1.209800,23.284184,3.573294,1.626430,67.781471,0
21,2021-08-31,sz.000963,280.8536188700,280.9419654000,270.2520352700,271.6655797500,280.8536188700,22744549,704794121.3100,1,1.299900,1,-3.271500,22.522449,3.456395,1.573222,65.564021,0
0,2021-08-02,sz.000977,150.8529695000,156.7387083100,149.1713298400,155.9968084600,150.7540495200,76539460,2380881589.3900,1,5.269500,1,3.477700,29.177474,3.603657,0.722423,11.635905,0
1,2021-08-03,sz.000977,156.2935684000,157.9257480700,151.6937893300,153.2765090100,155.9968084600,65682166,2049035074.8100,1,4.522000,1,-1.743800,28.668672,3.540816,0.709826,11.432996,0
2,2021-08-04,sz.000977,153.6227289400,155.4032885800,151.8421693000,153.4743489700,153.2765090100,43855549,1362445088.1500,1,3.019300,1,0.129100,28.705676,3.545386,0.710742,11.447753,0
3,2021-08-05,sz.000977,153.6721889300,155.2549086100,150.3089096100,153.8205689000,153.4743489700,43543651,1346743286.1600,1,2.997800,1,0.225600,28.770432,3.553384,0.712345,11.473577,0
4,2021-08-06,sz.000977,154.3151688000,168.4607259400,151.8916292900,164.3555467700,153.8205689000,106621397,3458709652.8600,1,7.340500,1,6.848900,30.740883,3.796751,0.761133,12.259388,0
5,2021-08-09,sz.000977,164.6028467200,169.4004657500,163.7125669000,167.2242261900,164.3555467700,96951815,3275218404.1200,1,6.674800,1,1.745400,31.277438,3.863019,0.774418,12.473365,0
6,2021-08-10,sz.000977,167.1747662000,169.1531658000,162.2782271900,167.1747662000,167.2242261900,61488770,2057547227.5400,1,4.233300,1,-0.029600,31.268187,3.861877,0.774189,12.469676,0
7,2021-08-11,sz.000977,166.9769262400,167.1253062100,160.2503676000,160.2503676000,167.1747662000,55538093,1827789870.2000,1,3.823600,1,-4.142000,29.973055,3.701917,0.742122,11.953180,0
8,2021-08-12,sz.000977,162.8222870800,163.0201270400,155.5022085600,157.4806081600,160.2503676000,57257982,1835005385.8800,1,3.942000,1,-1.728400,29.455002,3.637934,0.729295,11.746582,0
9,2021-08-13,sz.000977,158.2719680000,158.9149478700,155.3043686000,156.7387083100,157.4806081600,36200743,1147695865.8100,1,2.492300,1,-0.471100,29.316238,3.620795,0.725859,11.691243,0
10,2021-08-16,sz.000977,155.7989685000,159.0138678500,154.9581486700,155.9968084600,156.7387083100,31131664,986472269.2500,1,2.143300,1,-0.473300,29.177474,3.603657,0.722423,11.635905,0
11,2021-08-17,sz.000977,155.4032885800,155.5022085600,147.7864501200,148.2810500200,155.9968084600,46741892,1427961548.7400,1,3.218000,1,-4.946100,27.734327,3.425416,0.686692,11.060381,0
